"VarName","TimeString","VarValue","Validity","Time_ms"
"SP_Out_PID","10/25/2018 20:31:46",9.832533E-27,1,43398855393.206
"In_Analog","10/25/2018 20:31:47",0,1,43398855404.7801
"In_Analog_MOVE","10/25/2018 20:31:47",0,1,43398855404.7801
"In_Analog_VOLTAGE","10/25/2018 20:31:47",12.17209,1,43398855404.7801
"In_PV_Percentual","10/25/2018 20:31:47",96.43375,1,43398855404.7801
"Out_LMN_PER_PID","10/25/2018 20:31:47",0,1,43398855404.7801
"Out_LMN_PID","10/25/2018 20:31:47",-6.939973,1,43398855404.7801
"Out_Proportional","10/25/2018 20:31:47",0,1,43398855404.7801
"Pump","10/25/2018 20:31:47",0,1,43398855404.7801
"Solenoid","10/25/2018 20:31:47",0,1,43398855404.7801
"PV_Out_PID","10/25/2018 20:31:47",96.43375,1,43398855404.7801
"SP_Out_PID","10/25/2018 20:31:47",9.832533E-27,1,43398855404.7801
"In_Analog","10/25/2018 20:31:48",0,1,43398855416.3542
"In_Analog_MOVE","10/25/2018 20:31:48",0,1,43398855416.3542
"In_Analog_VOLTAGE","10/25/2018 20:31:48",12.17209,1,43398855416.3542
"In_PV_Percentual","10/25/2018 20:31:48",96.43375,1,43398855416.3542
"Out_LMN_PER_PID","10/25/2018 20:31:48",0,1,43398855416.3542
"Out_LMN_PID","10/25/2018 20:31:48",-6.939973,1,43398855416.3542
"Out_Proportional","10/25/2018 20:31:48",0,1,43398855416.3542
"Pump","10/25/2018 20:31:48",0,1,43398855416.3542
"Solenoid","10/25/2018 20:31:48",0,1,43398855416.3542
"PV_Out_PID","10/25/2018 20:31:48",96.43375,1,43398855416.3542
"SP_Out_PID","10/25/2018 20:31:48",9.832533E-27,1,43398855416.3542
"In_Analog","10/25/2018 20:31:49",0,1,43398855427.9282
"In_Analog_MOVE","10/25/2018 20:31:49",0,1,43398855427.9282
"In_Analog_VOLTAGE","10/25/2018 20:31:49",12.17209,1,43398855427.9282
"In_PV_Percentual","10/25/2018 20:31:49",96.43375,1,43398855427.9282
"Out_LMN_PER_PID","10/25/2018 20:31:49",0,1,43398855427.9282
"Out_LMN_PID","10/25/2018 20:31:49",-6.939973,1,43398855427.9282
"Out_Proportional","10/25/2018 20:31:49",0,1,43398855427.9282
"Pump","10/25/2018 20:31:49",0,1,43398855427.9282
"Solenoid","10/25/2018 20:31:49",0,1,43398855427.9282
"PV_Out_PID","10/25/2018 20:31:49",96.43375,1,43398855427.9282
"SP_Out_PID","10/25/2018 20:31:49",9.832533E-27,1,43398855427.9282
"In_Analog","10/25/2018 20:31:50",0,1,43398855439.5023
"In_Analog_MOVE","10/25/2018 20:31:50",0,1,43398855439.5023
"In_Analog_VOLTAGE","10/25/2018 20:31:50",12.17209,1,43398855439.5023
"In_PV_Percentual","10/25/2018 20:31:50",96.43375,1,43398855439.5023
"Out_LMN_PER_PID","10/25/2018 20:31:50",0,1,43398855439.5023
"Out_LMN_PID","10/25/2018 20:31:50",-6.939973,1,43398855439.5023
"Out_Proportional","10/25/2018 20:31:50",0,1,43398855439.5023
"Pump","10/25/2018 20:31:50",0,1,43398855439.5023
"Solenoid","10/25/2018 20:31:50",0,1,43398855439.5023
"PV_Out_PID","10/25/2018 20:31:50",96.43375,1,43398855439.5023
"SP_Out_PID","10/25/2018 20:31:50",9.832533E-27,1,43398855439.5023
"In_Analog","10/25/2018 20:31:51",0,1,43398855451.0764
"In_Analog_MOVE","10/25/2018 20:31:51",0,1,43398855451.0764
"In_Analog_VOLTAGE","10/25/2018 20:31:51",12.17209,1,43398855451.0764
"In_PV_Percentual","10/25/2018 20:31:51",96.43375,1,43398855451.0764
"Out_LMN_PER_PID","10/25/2018 20:31:51",0,1,43398855451.0764
"Out_LMN_PID","10/25/2018 20:31:51",-6.939973,1,43398855451.0764
"Out_Proportional","10/25/2018 20:31:51",0,1,43398855451.0764
"Pump","10/25/2018 20:31:51",0,1,43398855451.0764
"Solenoid","10/25/2018 20:31:51",0,1,43398855451.0764
"PV_Out_PID","10/25/2018 20:31:51",96.43375,1,43398855451.0764
"SP_Out_PID","10/25/2018 20:31:51",9.832533E-27,1,43398855451.0764
"In_Analog","10/25/2018 20:31:52",0,1,43398855462.6505
"In_Analog_MOVE","10/25/2018 20:31:52",0,1,43398855462.6505
"In_Analog_VOLTAGE","10/25/2018 20:31:52",12.17209,1,43398855462.6505
"In_PV_Percentual","10/25/2018 20:31:52",96.43375,1,43398855462.6505
"Out_LMN_PER_PID","10/25/2018 20:31:52",0,1,43398855462.6505
"Out_LMN_PID","10/25/2018 20:31:52",-6.939973,1,43398855462.6505
"Out_Proportional","10/25/2018 20:31:52",0,1,43398855462.6505
"Pump","10/25/2018 20:31:52",0,1,43398855462.6505
"Solenoid","10/25/2018 20:31:52",0,1,43398855462.6505
"PV_Out_PID","10/25/2018 20:31:52",96.43375,1,43398855462.6505
"SP_Out_PID","10/25/2018 20:31:52",9.832533E-27,1,43398855462.6505
"In_Analog","10/25/2018 20:31:53",0,1,43398855474.2361
"In_Analog_MOVE","10/25/2018 20:31:53",0,1,43398855474.2361
"In_Analog_VOLTAGE","10/25/2018 20:31:53",12.17209,1,43398855474.2361
"In_PV_Percentual","10/25/2018 20:31:53",96.43375,1,43398855474.2361
"Out_LMN_PER_PID","10/25/2018 20:31:53",0,1,43398855474.2361
"Out_LMN_PID","10/25/2018 20:31:53",-6.939973,1,43398855474.2361
"Out_Proportional","10/25/2018 20:31:53",0,1,43398855474.2361
"Pump","10/25/2018 20:31:53",0,1,43398855474.2361
"Solenoid","10/25/2018 20:31:53",0,1,43398855474.2361
"PV_Out_PID","10/25/2018 20:31:53",96.43375,1,43398855474.2361
"SP_Out_PID","10/25/2018 20:31:53",9.832533E-27,1,43398855474.2361
"In_Analog","10/25/2018 20:31:54",0,1,43398855485.8102
"In_Analog_MOVE","10/25/2018 20:31:54",0,1,43398855485.8102
"In_Analog_VOLTAGE","10/25/2018 20:31:54",12.17209,1,43398855485.8102
"In_PV_Percentual","10/25/2018 20:31:54",96.43375,1,43398855485.8102
"Out_LMN_PER_PID","10/25/2018 20:31:54",0,1,43398855485.8102
"Out_LMN_PID","10/25/2018 20:31:54",-6.939973,1,43398855485.8102
"Out_Proportional","10/25/2018 20:31:54",0,1,43398855485.8102
"Pump","10/25/2018 20:31:54",0,1,43398855485.8102
"Solenoid","10/25/2018 20:31:54",0,1,43398855485.8102
"PV_Out_PID","10/25/2018 20:31:54",96.43375,1,43398855485.8102
"SP_Out_PID","10/25/2018 20:31:54",9.832533E-27,1,43398855485.8102
"In_Analog","10/25/2018 20:31:55",0,1,43398855497.3843
"In_Analog_MOVE","10/25/2018 20:31:55",0,1,43398855497.3843
"In_Analog_VOLTAGE","10/25/2018 20:31:55",12.17209,1,43398855497.3843
"In_PV_Percentual","10/25/2018 20:31:55",96.43375,1,43398855497.3843
"Out_LMN_PER_PID","10/25/2018 20:31:55",0,1,43398855497.3843
"Out_LMN_PID","10/25/2018 20:31:55",-6.939973,1,43398855497.3843
"Out_Proportional","10/25/2018 20:31:55",0,1,43398855497.3843
"Pump","10/25/2018 20:31:55",0,1,43398855497.3843
"Solenoid","10/25/2018 20:31:55",0,1,43398855497.3843
"PV_Out_PID","10/25/2018 20:31:55",96.43375,1,43398855497.3843
"SP_Out_PID","10/25/2018 20:31:55",9.832533E-27,1,43398855497.3843
"In_Analog","10/25/2018 20:31:56",0,1,43398855508.9583
"In_Analog_MOVE","10/25/2018 20:31:56",0,1,43398855508.9583
"In_Analog_VOLTAGE","10/25/2018 20:31:56",12.17209,1,43398855508.9583
"In_PV_Percentual","10/25/2018 20:31:56",96.43375,1,43398855508.9583
"Out_LMN_PER_PID","10/25/2018 20:31:56",0,1,43398855508.9583
"Out_LMN_PID","10/25/2018 20:31:56",-6.939973,1,43398855508.9583
"Out_Proportional","10/25/2018 20:31:56",0,1,43398855508.9583
"Pump","10/25/2018 20:31:56",0,1,43398855508.9583
"Solenoid","10/25/2018 20:31:56",0,1,43398855508.9583
"PV_Out_PID","10/25/2018 20:31:56",96.43375,1,43398855508.9583
"SP_Out_PID","10/25/2018 20:31:56",9.832533E-27,1,43398855508.9583
"In_Analog","10/25/2018 20:31:57",0,1,43398855520.5324
"In_Analog_MOVE","10/25/2018 20:31:57",0,1,43398855520.5324
"In_Analog_VOLTAGE","10/25/2018 20:31:57",12.17209,1,43398855520.5324
"In_PV_Percentual","10/25/2018 20:31:57",96.43375,1,43398855520.5324
"Out_LMN_PER_PID","10/25/2018 20:31:57",0,1,43398855520.5324
"Out_LMN_PID","10/25/2018 20:31:57",-6.939973,1,43398855520.5324
"Out_Proportional","10/25/2018 20:31:57",0,1,43398855520.5324
"Pump","10/25/2018 20:31:57",0,1,43398855520.5324
"Solenoid","10/25/2018 20:31:57",0,1,43398855520.5324
"PV_Out_PID","10/25/2018 20:31:57",96.43375,1,43398855520.5324
"SP_Out_PID","10/25/2018 20:31:57",9.832533E-27,1,43398855520.5324
"In_Analog","10/25/2018 20:31:58",0,1,43398855532.1065
"In_Analog_MOVE","10/25/2018 20:31:58",0,1,43398855532.1065
"In_Analog_VOLTAGE","10/25/2018 20:31:58",12.17209,1,43398855532.1065
"In_PV_Percentual","10/25/2018 20:31:58",96.43375,1,43398855532.1065
"Out_LMN_PER_PID","10/25/2018 20:31:58",0,1,43398855532.1065
"Out_LMN_PID","10/25/2018 20:31:58",-6.939973,1,43398855532.1065
"Out_Proportional","10/25/2018 20:31:58",0,1,43398855532.1065
"Pump","10/25/2018 20:31:58",0,1,43398855532.1065
"Solenoid","10/25/2018 20:31:58",0,1,43398855532.1065
"PV_Out_PID","10/25/2018 20:31:58",96.43375,1,43398855532.1065
"SP_Out_PID","10/25/2018 20:31:58",9.832533E-27,1,43398855532.1065
"In_Analog","10/25/2018 20:31:59",0,1,43398855543.6806
"In_Analog_MOVE","10/25/2018 20:31:59",0,1,43398855543.6806
"In_Analog_VOLTAGE","10/25/2018 20:31:59",12.17209,1,43398855543.6806
"In_PV_Percentual","10/25/2018 20:31:59",96.43375,1,43398855543.6806
"Out_LMN_PER_PID","10/25/2018 20:31:59",0,1,43398855543.6806
"Out_LMN_PID","10/25/2018 20:31:59",-6.939973,1,43398855543.6806
"Out_Proportional","10/25/2018 20:31:59",0,1,43398855543.6806
"Pump","10/25/2018 20:31:59",0,1,43398855543.6806
"Solenoid","10/25/2018 20:31:59",0,1,43398855543.6806
"PV_Out_PID","10/25/2018 20:31:59",96.43375,1,43398855543.6806
"SP_Out_PID","10/25/2018 20:31:59",9.832533E-27,1,43398855543.6806
"In_Analog","10/25/2018 20:32:00",0,1,43398855555.2546
"In_Analog_MOVE","10/25/2018 20:32:00",0,1,43398855555.2546
"In_Analog_VOLTAGE","10/25/2018 20:32:00",12.17209,1,43398855555.2546
"In_PV_Percentual","10/25/2018 20:32:00",96.43375,1,43398855555.2546
"Out_LMN_PER_PID","10/25/2018 20:32:00",0,1,43398855555.2546
"Out_LMN_PID","10/25/2018 20:32:00",-6.939973,1,43398855555.2546
"Out_Proportional","10/25/2018 20:32:00",0,1,43398855555.2546
"Pump","10/25/2018 20:32:00",0,1,43398855555.2546
"Solenoid","10/25/2018 20:32:00",0,1,43398855555.2546
"PV_Out_PID","10/25/2018 20:32:00",96.43375,1,43398855555.2546
"SP_Out_PID","10/25/2018 20:32:00",9.832533E-27,1,43398855555.2546
"In_Analog","10/25/2018 20:32:01",0,1,43398855566.8287
"In_Analog_MOVE","10/25/2018 20:32:01",0,1,43398855566.8287
"In_Analog_VOLTAGE","10/25/2018 20:32:01",3.036388,1,43398855566.8287
"In_PV_Percentual","10/25/2018 20:32:01",53.04543,1,43398855566.8287
"Out_LMN_PER_PID","10/25/2018 20:32:01",0,1,43398855566.8287
"Out_LMN_PID","10/25/2018 20:32:01",2.998173E+12,1,43398855566.8287
"Out_Proportional","10/25/2018 20:32:01",0,1,43398855566.8287
"Pump","10/25/2018 20:32:01",0,1,43398855566.8287
"Solenoid","10/25/2018 20:32:01",0,1,43398855566.8287
"PV_Out_PID","10/25/2018 20:32:01",53.04543,1,43398855566.8287
"SP_Out_PID","10/25/2018 20:32:01",-2.284324E-36,1,43398855566.8287
"In_Analog","10/25/2018 20:32:02",0,1,43398855578.4028
"In_Analog_MOVE","10/25/2018 20:32:02",0,1,43398855578.4028
"In_Analog_VOLTAGE","10/25/2018 20:32:02",3.036388,1,43398855578.4028
"In_PV_Percentual","10/25/2018 20:32:02",53.04543,1,43398855578.4028
"Out_LMN_PER_PID","10/25/2018 20:32:02",0,1,43398855578.4028
"Out_LMN_PID","10/25/2018 20:32:02",2.998173E+12,1,43398855578.4028
"Out_Proportional","10/25/2018 20:32:02",0,1,43398855578.4028
"Pump","10/25/2018 20:32:02",0,1,43398855578.4028
"Solenoid","10/25/2018 20:32:02",0,1,43398855578.4028
"PV_Out_PID","10/25/2018 20:32:02",53.04543,1,43398855578.4028
"SP_Out_PID","10/25/2018 20:32:02",-2.284324E-36,1,43398855578.4028
"In_Analog","10/25/2018 20:32:03",0,1,43398855589.9769
"In_Analog_MOVE","10/25/2018 20:32:03",0,1,43398855589.9769
"In_Analog_VOLTAGE","10/25/2018 20:32:03",3.036388,1,43398855589.9769
"In_PV_Percentual","10/25/2018 20:32:03",53.04543,1,43398855589.9769
"Out_LMN_PER_PID","10/25/2018 20:32:03",0,1,43398855589.9769
"Out_LMN_PID","10/25/2018 20:32:03",2.998173E+12,1,43398855589.9769
"Out_Proportional","10/25/2018 20:32:03",0,1,43398855589.9769
"Pump","10/25/2018 20:32:03",0,1,43398855589.9769
"Solenoid","10/25/2018 20:32:03",0,1,43398855589.9769
"PV_Out_PID","10/25/2018 20:32:03",53.04543,1,43398855589.9769
"SP_Out_PID","10/25/2018 20:32:03",-2.284324E-36,1,43398855589.9769
"In_Analog","10/25/2018 20:32:04",0,1,43398855601.5509
"In_Analog_MOVE","10/25/2018 20:32:04",0,1,43398855601.5509
"In_Analog_VOLTAGE","10/25/2018 20:32:04",3.036388,1,43398855601.5509
"In_PV_Percentual","10/25/2018 20:32:04",53.04543,1,43398855601.5509
"Out_LMN_PER_PID","10/25/2018 20:32:04",0,1,43398855601.5509
"Out_LMN_PID","10/25/2018 20:32:04",2.998173E+12,1,43398855601.5509
"Out_Proportional","10/25/2018 20:32:04",0,1,43398855601.5509
"Pump","10/25/2018 20:32:04",0,1,43398855601.5509
"Solenoid","10/25/2018 20:32:04",0,1,43398855601.5509
"PV_Out_PID","10/25/2018 20:32:04",53.04543,1,43398855601.5509
"SP_Out_PID","10/25/2018 20:32:04",-2.284324E-36,1,43398855601.5509
"In_Analog","10/25/2018 20:32:05",0,1,43398855613.125
"In_Analog_MOVE","10/25/2018 20:32:05",0,1,43398855613.125
"In_Analog_VOLTAGE","10/25/2018 20:32:05",3.036388,1,43398855613.125
"In_PV_Percentual","10/25/2018 20:32:05",53.04543,1,43398855613.125
"Out_LMN_PER_PID","10/25/2018 20:32:05",0,1,43398855613.125
"Out_LMN_PID","10/25/2018 20:32:05",2.998173E+12,1,43398855613.125
"Out_Proportional","10/25/2018 20:32:05",0,1,43398855613.125
"Pump","10/25/2018 20:32:05",0,1,43398855613.125
"Solenoid","10/25/2018 20:32:05",0,1,43398855613.125
"PV_Out_PID","10/25/2018 20:32:05",53.04543,1,43398855613.125
"SP_Out_PID","10/25/2018 20:32:05",-2.284324E-36,1,43398855613.125
"In_Analog","10/25/2018 20:32:06",0,1,43398855624.6991
"In_Analog_MOVE","10/25/2018 20:32:06",0,1,43398855624.6991
"In_Analog_VOLTAGE","10/25/2018 20:32:06",3.036388,1,43398855624.6991
"In_PV_Percentual","10/25/2018 20:32:06",53.04543,1,43398855624.6991
"Out_LMN_PER_PID","10/25/2018 20:32:06",0,1,43398855624.6991
"Out_LMN_PID","10/25/2018 20:32:06",2.998173E+12,1,43398855624.6991
"Out_Proportional","10/25/2018 20:32:06",0,1,43398855624.6991
"Pump","10/25/2018 20:32:06",0,1,43398855624.6991
"Solenoid","10/25/2018 20:32:06",0,1,43398855624.6991
"PV_Out_PID","10/25/2018 20:32:06",53.04543,1,43398855624.6991
"SP_Out_PID","10/25/2018 20:32:06",-2.284324E-36,1,43398855624.6991
"In_Analog","10/25/2018 20:32:07",0,1,43398855636.2731
"In_Analog_MOVE","10/25/2018 20:32:07",0,1,43398855636.2731
"In_Analog_VOLTAGE","10/25/2018 20:32:07",3.036388,1,43398855636.2731
"In_PV_Percentual","10/25/2018 20:32:07",53.04543,1,43398855636.2731
"Out_LMN_PER_PID","10/25/2018 20:32:07",0,1,43398855636.2731
"Out_LMN_PID","10/25/2018 20:32:07",2.998173E+12,1,43398855636.2731
"Out_Proportional","10/25/2018 20:32:07",0,1,43398855636.2731
"Pump","10/25/2018 20:32:07",0,1,43398855636.2731
"Solenoid","10/25/2018 20:32:07",0,1,43398855636.2731
"PV_Out_PID","10/25/2018 20:32:07",53.04543,1,43398855636.2731
"SP_Out_PID","10/25/2018 20:32:07",-2.284324E-36,1,43398855636.2731
"In_Analog","10/25/2018 20:32:08",0,1,43398855647.8472
"In_Analog_MOVE","10/25/2018 20:32:08",0,1,43398855647.8472
"In_Analog_VOLTAGE","10/25/2018 20:32:08",3.036388,1,43398855647.8472
"In_PV_Percentual","10/25/2018 20:32:08",53.04543,1,43398855647.8472
"Out_LMN_PER_PID","10/25/2018 20:32:08",0,1,43398855647.8472
"Out_LMN_PID","10/25/2018 20:32:08",2.998173E+12,1,43398855647.8472
"Out_Proportional","10/25/2018 20:32:08",0,1,43398855647.8472
"Pump","10/25/2018 20:32:08",0,1,43398855647.8472
"Solenoid","10/25/2018 20:32:08",0,1,43398855647.8472
"PV_Out_PID","10/25/2018 20:32:08",53.04543,1,43398855647.8472
"SP_Out_PID","10/25/2018 20:32:08",-2.284324E-36,1,43398855647.8472
"In_Analog","10/25/2018 20:32:09",0,1,43398855659.4213
"In_Analog_MOVE","10/25/2018 20:32:09",0,1,43398855659.4213
"In_Analog_VOLTAGE","10/25/2018 20:32:09",3.036388,1,43398855659.4213
"In_PV_Percentual","10/25/2018 20:32:09",53.04543,1,43398855659.4213
"Out_LMN_PER_PID","10/25/2018 20:32:09",0,1,43398855659.4213
"Out_LMN_PID","10/25/2018 20:32:09",2.998173E+12,1,43398855659.4213
"Out_Proportional","10/25/2018 20:32:09",0,1,43398855659.4213
"Pump","10/25/2018 20:32:09",0,1,43398855659.4213
"Solenoid","10/25/2018 20:32:09",0,1,43398855659.4213
"PV_Out_PID","10/25/2018 20:32:09",53.04543,1,43398855659.4213
"SP_Out_PID","10/25/2018 20:32:09",-2.284324E-36,1,43398855659.4213
"In_Analog","10/25/2018 20:32:10",0,1,43398855671.0069
"In_Analog_MOVE","10/25/2018 20:32:10",0,1,43398855671.0069
"In_Analog_VOLTAGE","10/25/2018 20:32:10",3.036388,1,43398855671.0069
"In_PV_Percentual","10/25/2018 20:32:10",53.04543,1,43398855671.0069
"Out_LMN_PER_PID","10/25/2018 20:32:10",0,1,43398855671.0069
"Out_LMN_PID","10/25/2018 20:32:10",2.998173E+12,1,43398855671.0069
"Out_Proportional","10/25/2018 20:32:10",0,1,43398855671.0069
"Pump","10/25/2018 20:32:10",0,1,43398855671.0069
"Solenoid","10/25/2018 20:32:10",0,1,43398855671.0069
"PV_Out_PID","10/25/2018 20:32:10",53.04543,1,43398855671.0069
"SP_Out_PID","10/25/2018 20:32:10",-2.284324E-36,1,43398855671.0069
"In_Analog","10/25/2018 20:32:11",0,1,43398855682.581
"In_Analog_MOVE","10/25/2018 20:32:11",0,1,43398855682.581
"In_Analog_VOLTAGE","10/25/2018 20:32:11",3.036388,1,43398855682.581
"In_PV_Percentual","10/25/2018 20:32:11",53.04543,1,43398855682.581
"Out_LMN_PER_PID","10/25/2018 20:32:11",0,1,43398855682.581
"Out_LMN_PID","10/25/2018 20:32:11",2.998173E+12,1,43398855682.581
"Out_Proportional","10/25/2018 20:32:11",0,1,43398855682.581
"Pump","10/25/2018 20:32:11",0,1,43398855682.581
"Solenoid","10/25/2018 20:32:11",0,1,43398855682.581
"PV_Out_PID","10/25/2018 20:32:11",53.04543,1,43398855682.581
"SP_Out_PID","10/25/2018 20:32:11",-2.284324E-36,1,43398855682.581
"In_Analog","10/25/2018 20:32:12",0,1,43398855694.1551
"In_Analog_MOVE","10/25/2018 20:32:12",0,1,43398855694.1551
"In_Analog_VOLTAGE","10/25/2018 20:32:12",3.036388,1,43398855694.1551
"In_PV_Percentual","10/25/2018 20:32:12",53.04543,1,43398855694.1551
"Out_LMN_PER_PID","10/25/2018 20:32:12",0,1,43398855694.1551
"Out_LMN_PID","10/25/2018 20:32:12",2.998173E+12,1,43398855694.1551
"Out_Proportional","10/25/2018 20:32:12",0,1,43398855694.1551
"Pump","10/25/2018 20:32:12",0,1,43398855694.1551
"Solenoid","10/25/2018 20:32:12",0,1,43398855694.1551
"PV_Out_PID","10/25/2018 20:32:12",53.04543,1,43398855694.1551
"SP_Out_PID","10/25/2018 20:32:12",-2.284324E-36,1,43398855694.1551
"In_Analog","10/25/2018 20:32:13",0,1,43398855705.7292
"In_Analog_MOVE","10/25/2018 20:32:13",0,1,43398855705.7292
"In_Analog_VOLTAGE","10/25/2018 20:32:13",3.036388,1,43398855705.7292
"In_PV_Percentual","10/25/2018 20:32:13",53.04543,1,43398855705.7292
"Out_LMN_PER_PID","10/25/2018 20:32:13",0,1,43398855705.7292
"Out_LMN_PID","10/25/2018 20:32:13",2.998173E+12,1,43398855705.7292
"Out_Proportional","10/25/2018 20:32:13",0,1,43398855705.7292
"Pump","10/25/2018 20:32:13",0,1,43398855705.7292
"Solenoid","10/25/2018 20:32:13",0,1,43398855705.7292
"PV_Out_PID","10/25/2018 20:32:13",53.04543,1,43398855705.7292
"SP_Out_PID","10/25/2018 20:32:13",-2.284324E-36,1,43398855705.7292
"In_Analog","10/25/2018 20:32:14",0,1,43398855717.3958
"In_Analog_MOVE","10/25/2018 20:32:14",0,1,43398855717.3958
"In_Analog_VOLTAGE","10/25/2018 20:32:14",3.036388,1,43398855717.3958
"In_PV_Percentual","10/25/2018 20:32:14",53.04543,1,43398855717.3958
"Out_LMN_PER_PID","10/25/2018 20:32:14",0,1,43398855717.3958
"Out_LMN_PID","10/25/2018 20:32:14",2.998173E+12,1,43398855717.3958
"Out_Proportional","10/25/2018 20:32:14",0,1,43398855717.3958
"Pump","10/25/2018 20:32:14",0,1,43398855717.3958
"Solenoid","10/25/2018 20:32:14",0,1,43398855717.3958
"PV_Out_PID","10/25/2018 20:32:14",53.04543,1,43398855717.3958
"SP_Out_PID","10/25/2018 20:32:14",-2.284324E-36,1,43398855717.3958
"In_Analog","10/25/2018 20:32:15",0,1,43398855728.9699
"In_Analog_MOVE","10/25/2018 20:32:15",0,1,43398855728.9699
"In_Analog_VOLTAGE","10/25/2018 20:32:15",3.036388,1,43398855728.9699
"In_PV_Percentual","10/25/2018 20:32:15",53.04543,1,43398855728.9699
"Out_LMN_PER_PID","10/25/2018 20:32:15",0,1,43398855728.9699
"Out_LMN_PID","10/25/2018 20:32:15",2.998173E+12,1,43398855728.9699
"Out_Proportional","10/25/2018 20:32:15",0,1,43398855728.9699
"Pump","10/25/2018 20:32:15",0,1,43398855728.9699
"Solenoid","10/25/2018 20:32:15",0,1,43398855728.9699
"PV_Out_PID","10/25/2018 20:32:15",53.04543,1,43398855728.9699
"SP_Out_PID","10/25/2018 20:32:15",-2.284324E-36,1,43398855728.9699
"In_Analog","10/25/2018 20:32:16",0,1,43398855740.544
"In_Analog_MOVE","10/25/2018 20:32:16",0,1,43398855740.544
"In_Analog_VOLTAGE","10/25/2018 20:32:16",3.036388,1,43398855740.544
"In_PV_Percentual","10/25/2018 20:32:16",53.04543,1,43398855740.544
"Out_LMN_PER_PID","10/25/2018 20:32:16",0,1,43398855740.544
"Out_LMN_PID","10/25/2018 20:32:16",2.998173E+12,1,43398855740.544
"Out_Proportional","10/25/2018 20:32:16",0,1,43398855740.544
"Pump","10/25/2018 20:32:16",0,1,43398855740.544
"Solenoid","10/25/2018 20:32:16",0,1,43398855740.544
"PV_Out_PID","10/25/2018 20:32:16",53.04543,1,43398855740.544
"SP_Out_PID","10/25/2018 20:32:16",-2.284324E-36,1,43398855740.544
"In_Analog","10/25/2018 20:32:17",0,1,43398855752.1181
"In_Analog_MOVE","10/25/2018 20:32:17",0,1,43398855752.1181
"In_Analog_VOLTAGE","10/25/2018 20:32:17",3.036388,1,43398855752.1181
"In_PV_Percentual","10/25/2018 20:32:17",53.04543,1,43398855752.1181
"Out_LMN_PER_PID","10/25/2018 20:32:17",0,1,43398855752.1181
"Out_LMN_PID","10/25/2018 20:32:17",2.998173E+12,1,43398855752.1181
"Out_Proportional","10/25/2018 20:32:17",0,1,43398855752.1181
"Pump","10/25/2018 20:32:17",0,1,43398855752.1181
"Solenoid","10/25/2018 20:32:17",0,1,43398855752.1181
"PV_Out_PID","10/25/2018 20:32:17",53.04543,1,43398855752.1181
"SP_Out_PID","10/25/2018 20:32:17",-2.284324E-36,1,43398855752.1181
"In_Analog","10/25/2018 20:32:18",0,1,43398855763.6921
"In_Analog_MOVE","10/25/2018 20:32:18",0,1,43398855763.6921
"In_Analog_VOLTAGE","10/25/2018 20:32:18",3.036388,1,43398855763.6921
"In_PV_Percentual","10/25/2018 20:32:18",53.04543,1,43398855763.6921
"Out_LMN_PER_PID","10/25/2018 20:32:18",0,1,43398855763.6921
"Out_LMN_PID","10/25/2018 20:32:18",2.998173E+12,1,43398855763.6921
"Out_Proportional","10/25/2018 20:32:18",0,1,43398855763.6921
"Pump","10/25/2018 20:32:18",0,1,43398855763.6921
"Solenoid","10/25/2018 20:32:18",0,1,43398855763.6921
"PV_Out_PID","10/25/2018 20:32:18",53.04543,1,43398855763.6921
"SP_Out_PID","10/25/2018 20:32:18",-2.284324E-36,1,43398855763.6921
"In_Analog","10/25/2018 20:32:19",0,1,43398855775.2662
"In_Analog_MOVE","10/25/2018 20:32:19",0,1,43398855775.2662
"In_Analog_VOLTAGE","10/25/2018 20:32:19",3.036388,1,43398855775.2662
"In_PV_Percentual","10/25/2018 20:32:19",53.04543,1,43398855775.2662
"Out_LMN_PER_PID","10/25/2018 20:32:19",0,1,43398855775.2662
"Out_LMN_PID","10/25/2018 20:32:19",2.998173E+12,1,43398855775.2662
"Out_Proportional","10/25/2018 20:32:19",0,1,43398855775.2662
"Pump","10/25/2018 20:32:19",0,1,43398855775.2662
"Solenoid","10/25/2018 20:32:19",0,1,43398855775.2662
"PV_Out_PID","10/25/2018 20:32:19",53.04543,1,43398855775.2662
"SP_Out_PID","10/25/2018 20:32:19",-2.284324E-36,1,43398855775.2662
"In_Analog","10/25/2018 20:32:20",0,1,43398855786.8403
"In_Analog_MOVE","10/25/2018 20:32:20",0,1,43398855786.8403
"In_Analog_VOLTAGE","10/25/2018 20:32:20",3.036388,1,43398855786.8403
"In_PV_Percentual","10/25/2018 20:32:20",53.04543,1,43398855786.8403
"Out_LMN_PER_PID","10/25/2018 20:32:20",0,1,43398855786.8403
"Out_LMN_PID","10/25/2018 20:32:20",2.998173E+12,1,43398855786.8403
"Out_Proportional","10/25/2018 20:32:20",0,1,43398855786.8403
"Pump","10/25/2018 20:32:20",0,1,43398855786.8403
"Solenoid","10/25/2018 20:32:20",0,1,43398855786.8403
"PV_Out_PID","10/25/2018 20:32:20",53.04543,1,43398855786.8403
"SP_Out_PID","10/25/2018 20:32:20",-2.284324E-36,1,43398855786.8403
"In_Analog","10/25/2018 20:32:21",0,1,43398855798.4143
"In_Analog_MOVE","10/25/2018 20:32:21",0,1,43398855798.4143
"In_Analog_VOLTAGE","10/25/2018 20:32:21",3.036388,1,43398855798.4143
